Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PetStore,Chrome 119.0.0.0,,,2023-11-29 17:20:26,2023-11-29 17:23:26,3m - 0.127s,PASSED
,,,,,,,
Test Cases/PetstoreSignin,Chrome 119.0.0.0,,,2023-11-29 17:20:26,2023-11-29 17:22:27,2m - 0.107s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:20:27,2023-11-29 17:20:30,3.379s,PASSED
"navigateToUrl(""https://petstore.octoperf.com/actions/Catalog.action"")",Chrome 119.0.0.0,,,2023-11-29 17:20:30,2023-11-29 17:20:33,2.611s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:20:33,2023-11-29 17:20:33,0.165s,PASSED
"click(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/a_Sign In""))",Chrome 119.0.0.0,,,2023-11-29 17:20:33,2023-11-29 17:20:34,0.851s,PASSED
"click(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/a_Register Now""))",Chrome 119.0.0.0,,,2023-11-29 17:20:34,2023-11-29 17:20:35,0.765s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_User ID_username""), ""12345"")",Chrome 119.0.0.0,,,2023-11-29 17:20:35,2023-11-29 17:21:38,1m - 3.059s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_New password_password""), ""Test@123"")",Chrome 119.0.0.0,,,2023-11-29 17:21:38,2023-11-29 17:21:39,0.730s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Repeat password_repeatedPassword""), ""Test@123"")",Chrome 119.0.0.0,,,2023-11-29 17:21:39,2023-11-29 17:21:39,0.716s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_First name_account.firstName""), ""Test"")",Chrome 119.0.0.0,,,2023-11-29 17:21:39,2023-11-29 17:21:40,0.727s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Last name_account.lastName""), ""User"")",Chrome 119.0.0.0,,,2023-11-29 17:21:40,2023-11-29 17:21:41,0.704s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Email_account.email""), ""test@gmail.com"")",Chrome 119.0.0.0,,,2023-11-29 17:21:41,2023-11-29 17:21:41,0.720s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Phone_account.phone""), ""8786768987"")",Chrome 119.0.0.0,,,2023-11-29 17:21:41,2023-11-29 17:21:42,0.713s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Address 1_account.address1""), ""test"")",Chrome 119.0.0.0,,,2023-11-29 17:21:42,2023-11-29 17:21:43,0.703s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Address 2_account.address2""), ""test2"")",Chrome 119.0.0.0,,,2023-11-29 17:21:43,2023-11-29 17:21:43,0.711s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_City_account.city""), ""Hyderabad"")",Chrome 119.0.0.0,,,2023-11-29 17:21:43,2023-11-29 17:21:44,0.705s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_State_account.state""), ""Telangana"")",Chrome 119.0.0.0,,,2023-11-29 17:21:44,2023-11-29 17:21:45,0.681s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Zip_account.zip""), ""500001"")",Chrome 119.0.0.0,,,2023-11-29 17:21:45,2023-11-29 17:21:46,0.708s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Country_account.country""), ""India"")",Chrome 119.0.0.0,,,2023-11-29 17:21:46,2023-11-29 17:21:46,0.715s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Email_account.email""), ""test"")",Chrome 119.0.0.0,,,2023-11-29 17:21:46,2023-11-29 17:21:47,0.715s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Address 2_account.address2""), ""test2"")",Chrome 119.0.0.0,,,2023-11-29 17:21:47,2023-11-29 17:21:48,0.709s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/select_englishjapanese""), ""japanese"", true)",Chrome 119.0.0.0,,,2023-11-29 17:21:48,2023-11-29 17:21:49,1.068s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/select_englishjapanese""), ""english"", true)",Chrome 119.0.0.0,,,2023-11-29 17:21:49,2023-11-29 17:21:50,1.005s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/select_FISHDOGSREPTILESCATSBIRDS""), ""DOGS"", true)",Chrome 119.0.0.0,,,2023-11-29 17:21:50,2023-11-29 17:21:51,1.065s,PASSED
"click(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Enable MyList_account.listOption""))",Chrome 119.0.0.0,,,2023-11-29 17:21:51,2023-11-29 17:21:51,0.376s,PASSED
"clearText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Repeat password_repeatedPassword""))",Chrome 119.0.0.0,,,2023-11-29 17:21:51,2023-11-29 17:21:52,0.393s,PASSED
"clearText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_User ID_username""))",Chrome 119.0.0.0,,,2023-11-29 17:21:52,2023-11-29 17:22:23,31.457s,PASSED
"click(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Email_account.email""))",Chrome 119.0.0.0,,,2023-11-29 17:22:23,2023-11-29 17:22:24,0.419s,PASSED
"setText(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/input_Email_account.email""), ""test@gmail.com"")",Chrome 119.0.0.0,,,2023-11-29 17:22:24,2023-11-29 17:22:24,0.698s,PASSED
"click(findTestObject(""Object Repository/PetStoreSignin/Page_JPetStore Demo/img""))",Chrome 119.0.0.0,,,2023-11-29 17:22:24,2023-11-29 17:22:26,1.454s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:22:26,2023-11-29 17:22:27,0.836s,PASSED
,,,,,,,
Test Cases/PetstoreFish,Chrome 119.0.0.0,,,2023-11-29 17:22:27,2023-11-29 17:22:35,8.486s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:22:27,2023-11-29 17:22:28,1.297s,PASSED
"navigateToUrl(""https://petstore.octoperf.com/actions/Catalog.action"")",Chrome 119.0.0.0,,,2023-11-29 17:22:28,2023-11-29 17:22:30,1.536s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:22:30,2023-11-29 17:22:30,0.130s,PASSED
"click(findTestObject(""Object Repository/petStoreFish/Page_JPetStore Demo/img""))",Chrome 119.0.0.0,,,2023-11-29 17:22:30,2023-11-29 17:22:31,0.761s,PASSED
"click(findTestObject(""Object Repository/petStoreFish/Page_JPetStore Demo/a_FI-SW-01""))",Chrome 119.0.0.0,,,2023-11-29 17:22:31,2023-11-29 17:22:32,0.839s,PASSED
"click(findTestObject(""Object Repository/petStoreFish/Page_JPetStore Demo/a_EST-2""))",Chrome 119.0.0.0,,,2023-11-29 17:22:32,2023-11-29 17:22:33,1.483s,PASSED
"click(findTestObject(""Object Repository/petStoreFish/Page_JPetStore Demo/a_Add to Cart""))",Chrome 119.0.0.0,,,2023-11-29 17:22:33,2023-11-29 17:22:34,0.753s,PASSED
"click(findTestObject(""Object Repository/petStoreFish/Page_JPetStore Demo/a_Remove""))",Chrome 119.0.0.0,,,2023-11-29 17:22:34,2023-11-29 17:22:34,0.624s,PASSED
"click(findTestObject(""Object Repository/petStoreFish/Page_JPetStore Demo/img_1""))",Chrome 119.0.0.0,,,2023-11-29 17:22:34,2023-11-29 17:22:35,0.581s,PASSED
,,,,,,,
Test Cases/PetstoreDemo,Chrome 119.0.0.0,,,2023-11-29 17:22:35,2023-11-29 17:22:55,19.962s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:22:35,2023-11-29 17:22:37,1.888s,PASSED
"navigateToUrl(""https://petstore.octoperf.com/actions/Catalog.action"")",Chrome 119.0.0.0,,,2023-11-29 17:22:37,2023-11-29 17:22:39,1.490s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:22:39,2023-11-29 17:22:39,0.131s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/img""))",Chrome 119.0.0.0,,,2023-11-29 17:22:39,2023-11-29 17:22:39,0.603s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/a_K9-PO-02""))",Chrome 119.0.0.0,,,2023-11-29 17:22:39,2023-11-29 17:22:40,0.609s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/a_EST-8""))",Chrome 119.0.0.0,,,2023-11-29 17:22:40,2023-11-29 17:22:41,1.203s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/a_Add to Cart""))",Chrome 119.0.0.0,,,2023-11-29 17:22:41,2023-11-29 17:22:42,0.722s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/input_Sub Total 18.50_updateCartQuantities""))",Chrome 119.0.0.0,,,2023-11-29 17:22:42,2023-11-29 17:22:43,0.932s,PASSED
"setText(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/input_false_EST-8""), ""7"")",Chrome 119.0.0.0,,,2023-11-29 17:22:43,2023-11-29 17:22:44,0.749s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/input_Sub Total 18.50_updateCartQuantities""))",Chrome 119.0.0.0,,,2023-11-29 17:22:44,2023-11-29 17:22:44,0.744s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/img_1""))",Chrome 119.0.0.0,,,2023-11-29 17:22:44,2023-11-29 17:22:45,0.854s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/a_AV-CB-01""))",Chrome 119.0.0.0,,,2023-11-29 17:22:45,2023-11-29 17:22:46,0.973s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/a_Add to Cart_1""))",Chrome 119.0.0.0,,,2023-11-29 17:22:46,2023-11-29 17:22:47,0.698s,PASSED
"setText(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/input_false_EST-18""), ""8"")",Chrome 119.0.0.0,,,2023-11-29 17:22:47,2023-11-29 17:22:48,0.700s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/input_Sub Total 18.50_updateCartQuantities""))",Chrome 119.0.0.0,,,2023-11-29 17:22:48,2023-11-29 17:22:48,0.805s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/a_Proceed to Checkout""))",Chrome 119.0.0.0,,,2023-11-29 17:22:48,2023-11-29 17:22:49,0.725s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/input_Need a user name and password_signon""))",Chrome 119.0.0.0,,,2023-11-29 17:22:49,2023-11-29 17:22:50,0.770s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/img_Sign In_img_cart""))",Chrome 119.0.0.0,,,2023-11-29 17:22:50,2023-11-29 17:22:51,0.776s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/a_Remove""))",Chrome 119.0.0.0,,,2023-11-29 17:22:51,2023-11-29 17:22:52,0.768s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/a_Remove_1""))",Chrome 119.0.0.0,,,2023-11-29 17:22:52,2023-11-29 17:22:53,1.220s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/input_Sub Total 18.50_updateCartQuantities""))",Chrome 119.0.0.0,,,2023-11-29 17:22:53,2023-11-29 17:22:53,0.653s,PASSED
"click(findTestObject(""Object Repository/Cart Addition and Deletion/Page_JPetStore Demo/img_1_2""))",Chrome 119.0.0.0,,,2023-11-29 17:22:53,2023-11-29 17:22:54,0.872s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:22:54,2023-11-29 17:22:55,0.714s,PASSED
,,,,,,,
Test Cases/PetStoreCats,Chrome 119.0.0.0,,,2023-11-29 17:22:55,2023-11-29 17:23:04,8.707s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:22:55,2023-11-29 17:22:57,1.202s,PASSED
"navigateToUrl(""https://petstore.octoperf.com/actions/Catalog.action"")",Chrome 119.0.0.0,,,2023-11-29 17:22:57,2023-11-29 17:22:58,1.557s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:22:58,2023-11-29 17:22:58,0.135s,PASSED
"click(findTestObject(""Object Repository/PetStoreCats/Page_JPetStore Demo/img""))",Chrome 119.0.0.0,,,2023-11-29 17:22:58,2023-11-29 17:22:59,0.691s,PASSED
"click(findTestObject(""Object Repository/PetStoreCats/Page_JPetStore Demo/a_FL-DLH-02""))",Chrome 119.0.0.0,,,2023-11-29 17:22:59,2023-11-29 17:23:00,0.735s,PASSED
"click(findTestObject(""Object Repository/PetStoreCats/Page_JPetStore Demo/a_EST-16""))",Chrome 119.0.0.0,,,2023-11-29 17:23:00,2023-11-29 17:23:01,1.168s,PASSED
"click(findTestObject(""Object Repository/PetStoreCats/Page_JPetStore Demo/a_Add to Cart""))",Chrome 119.0.0.0,,,2023-11-29 17:23:01,2023-11-29 17:23:02,1.296s,PASSED
